Hospital_Id,Hospital_name,State,Insurance
1569,Northwestern Memorial Hospital,Kentucky,yes
1570,Northwestern Memorial Hospital,Missouri,no
1571,Cleveland Clinic,New Mexico,yes
1572,Cleveland Clinic,Wisconsin,no
1573,NYU Langone Hospital,IllinoisIndiana,yes
1574,University of Wisconsin Hospital,Iowa,no
1575,UCSF Medical Center,Alabama,no
1576,Cleveland Clinic Fairview Hospital,Utah,no
1577,UCLA Medical Center,Iowa,yes
1578,Cedars-Sinai Medical Center,Alabama,no
1579,Stanford Health Care-Stanford Hospital,West Virginia,no
1580,Cleveland Clinic,South Carolina,yes
1581,New York-Presbyterian Hospital,North Dakota,no
1582,The Mount Sinai Hospital,North Carolina,yes
1583,UCLA Medical Center,South Dakota,no
1584,The Mount Sinai Hospital,Mississippi,yes
1585,The Mount Sinai Hospital,Washington,yes
1586,Stanford Health Care-Stanford Hospital,West Virginia,yes
1587,UCSF Medical Center,IllinoisIndiana,no
1588,University of Wisconsin Hospital,Alaska,no
1589,Mayo Clinic,Maryland,yes
1590,Stanford Health Care-Stanford Hospital,Georgia,no
1591,New York-Presbyterian Hospital,Delaware,yes
1592,Cedars-Sinai Medical Center,Alaska,yes
1593,Cedars-Sinai Medical Center,Arkansas,no
1594,NYU Langone Hospital,Michigan,yes
1595,Mayo Clinic - Phoenix,MontanaNebraska,no
1596,UCLA Medical Center,Colorado,yes
1597,Cleveland Clinic,Ohio,yes
1598,Cleveland Clinic,South Dakota,yes
1599,University of Michigan Hospitals,South Dakota,yes
1600,Mayo Clinic,Maryland,yes
1601,Massachusetts General Hospital,Ohio,no
1602,Ronald Reagan UCLA Medical Center,Missouri,yes
1603,Duke University Hospital,North Carolina,no
1604,Massachusetts General Hospital,Ohio,yes
1605,Stanford Health Care-Stanford Hospital,Colorado,yes
1606,Mayo Clinic - Phoenix,Alabama,no
1607,Cedars-Sinai Medical Center,Virginia,no
1608,The Johns Hopkins Hospital,West Virginia,yes
1609,Stanford Health Care-Stanford Hospital,Kansas,no
1610,Northwestern Memorial Hospital,Wisconsin,no
1611,Mayo Clinic,Florida,yes
1612,University of Wisconsin Hospital,MontanaNebraska,yes
1613,Cleveland Clinic Fairview Hospital,Oregon,yes
1614,Stanford Health Care-Stanford Hospital,Georgia,yes
1615,UCSF Medical Center,Arkansas,no
1616,Ronald Reagan UCLA Medical Center,Utah,yes
1617,Ronald Reagan UCLA Medical Center,IllinoisIndiana,no
1618,University of Wisconsin Hospital,Virginia,no
1619,University of Wisconsin Hospital,North Dakota,no
1620,The Johns Hopkins Hospital,Arizona,yes
1621,University of Michigan Hospitals,Florida,no
1622,Hospitals of the University of Pennsylvania,Vermont,no
1623,Cedars-Sinai Medical Center,North Dakota,yes
1624,Massachusetts General Hospital,North Carolina,no
1625,New York-Presbyterian Hospital,IllinoisIndiana,no
1626,UCLA Medical Center,Arkansas,no
1627,UCLA Medical Center,Hawaii,no
1628,Brigham And Women's Hospital,Connecticut,no
1629,Massachusetts General Hospital,California,no
1630,The Mount Sinai Hospital,Minnesota,no
1631,Duke University Hospital,Oklahoma,yes
1632,Duke University Hospital,Massachusetts,yes
1633,UCSF Medical Center,Nevada,yes
1634,The Mount Sinai Hospital,New Hampshire,yes
1635,Stanford Health Care-Stanford Hospital,Idaho,yes
1636,The Mount Sinai Hospital,Utah,yes
1637,University of Wisconsin Hospital,Missouri,yes
1638,University of Michigan Hospitals,New Hampshire,yes
1639,Mayo Clinic - Phoenix,MontanaNebraska,yes
1640,University of Michigan Hospitals,Kansas,no
1641,New York-Presbyterian Hospital,New Mexico,yes
1642,The Mount Sinai Hospital,Oregon,yes
1643,NYU Langone Hospital,West Virginia,yes
1644,Northwestern Memorial Hospital,Nevada,no
1645,Brigham And Women's Hospital,West Virginia,no
1646,UCLA Medical Center,Wyoming,no
1647,The Johns Hopkins Hospital,New Mexico,no
1648,University of Wisconsin Hospital,Ohio,yes
1649,UCSF Medical Center,South Carolina,yes
1650,Massachusetts General Hospital,Minnesota,no
1651,Stanford Health Care-Stanford Hospital,Michigan,no
1652,Stanford Health Care-Stanford Hospital,South Carolina,no
1653,Mayo Clinic,Arizona,no
1654,UCSF Medical Center,Iowa,no
1655,Northwestern Memorial Hospital,Idaho,yes
1656,Brigham And Women's Hospital,Maine,yes
1657,Mayo Clinic,Kansas,no
1658,The Mount Sinai Hospital,Mississippi,yes
1659,UCLA Medical Center,Alaska,yes
1660,University of Michigan Hospitals,Missouri,no
1661,New York-Presbyterian Hospital,Arkansas,yes
1662,Hospitals of the University of Pennsylvania,Connecticut,no
1663,Cleveland Clinic Fairview Hospital,Arizona,no
1664,Stanford Health Care-Stanford Hospital,North Dakota,no
1665,New York-Presbyterian Hospital,Mississippi,yes
1666,The Johns Hopkins Hospital,Vermont,yes
1667,Hospitals of the University of Pennsylvania,Alaska,no
1668,Stanford Health Care-Stanford Hospital,North Carolina,no
1669,Cedars-Sinai Medical Center,Florida,no
1670,Cedars-Sinai Medical Center,Kentucky,no
1671,Cleveland Clinic,Virginia,yes
1672,Cleveland Clinic Fairview Hospital,IllinoisIndiana,yes
1673,Stanford Health Care-Stanford Hospital,Maine,yes
1674,Northwestern Memorial Hospital,Nevada,yes
1675,Massachusetts General Hospital,Alaska,yes
1676,Duke University Hospital,New Jersey,yes
1677,Hospitals of the University of Pennsylvania,Colorado,yes
1678,Brigham And Women's Hospital,MontanaNebraska,no
1679,Massachusetts General Hospital,IllinoisIndiana,yes
1680,UCSF Medical Center,Missouri,yes
1681,Cedars-Sinai Medical Center,Idaho,yes
1682,Ronald Reagan UCLA Medical Center,Tennessee,yes
1683,University of Wisconsin Hospital,Maryland,no
1684,Hospitals of the University of Pennsylvania,Maine,yes
1685,Cleveland Clinic Fairview Hospital,Tennessee,no
1686,Cedars-Sinai Medical Center,New Mexico,no
1687,Stanford Health Care-Stanford Hospital,Virginia,yes
1688,Mayo Clinic - Phoenix,Maryland,no
1689,Massachusetts General Hospital,Florida,no
1690,UCSF Medical Center,Hawaii,yes
1691,Northwestern Memorial Hospital,New Jersey,no
1692,University of Wisconsin Hospital,Maine,yes
1693,Cleveland Clinic,MontanaNebraska,no
1694,Mayo Clinic,Oregon,no
1695,Massachusetts General Hospital,Iowa,yes
1696,UCSF Medical Center,Wyoming,yes
1697,Massachusetts General Hospital,New Mexico,no
1698,University of Wisconsin Hospital,New York,no
1699,The Johns Hopkins Hospital,South Dakota,yes
1700,The Mount Sinai Hospital,Utah,yes
1701,Duke University Hospital,New Hampshire,yes
1702,Hospitals of the University of Pennsylvania,South Carolina,yes
1703,The Mount Sinai Hospital,Wyoming,yes
1704,Mayo Clinic,South Carolina,no
1705,The Johns Hopkins Hospital,South Dakota,no
1706,Mayo Clinic - Phoenix,Arizona,no
1707,New York-Presbyterian Hospital,Georgia,no
1708,Cleveland Clinic,Michigan,yes
1709,Massachusetts General Hospital,West Virginia,yes
1710,Massachusetts General Hospital,Wyoming,no
1711,Hospitals of the University of Pennsylvania,Oregon,no
1712,Brigham And Women's Hospital,Nevada,no
1713,Cedars-Sinai Medical Center,Virginia,no
1714,Cleveland Clinic Fairview Hospital,Louisiana,no
1715,Cleveland Clinic,Iowa,no
1716,University of Michigan Hospitals,PennsylvaniaRhode Island,yes
1717,Mayo Clinic,Kansas,yes
1718,Mayo Clinic - Phoenix,North Carolina,no
1719,Duke University Hospital,Wyoming,yes
1720,Massachusetts General Hospital,Mississippi,yes
1721,Hospitals of the University of Pennsylvania,Arkansas,yes
1722,University of Michigan Hospitals,Kentucky,yes
1723,Cedars-Sinai Medical Center,Delaware,no
1724,Mayo Clinic - Phoenix,Arizona,no
1725,Hospitals of the University of Pennsylvania,Colorado,yes
1726,Massachusetts General Hospital,Hawaii,no
1727,Ronald Reagan UCLA Medical Center,Alaska,no
1728,NYU Langone Hospital,South Carolina,yes
1729,Cleveland Clinic Fairview Hospital,Texas,no
1730,Mayo Clinic,Virginia,yes
1731,The Johns Hopkins Hospital,Oregon,no
1732,Stanford Health Care-Stanford Hospital,Texas,no
1733,Cleveland Clinic,Georgia,yes
1734,Hospitals of the University of Pennsylvania,Hawaii,yes
1735,University of Michigan Hospitals,Tennessee,no
1736,Cleveland Clinic,Wisconsin,no
1737,Brigham And Women's Hospital,Mississippi,no
1738,Massachusetts General Hospital,MontanaNebraska,yes
1739,Cedars-Sinai Medical Center,Wyoming,no
1740,University of Michigan Hospitals,South Dakota,no
1741,The Mount Sinai Hospital,Georgia,no
1742,Northwestern Memorial Hospital,Maryland,no
1743,Brigham And Women's Hospital,Wyoming,no
1744,Duke University Hospital,Mississippi,no
1745,Stanford Health Care-Stanford Hospital,Mississippi,yes
1746,Cedars-Sinai Medical Center,Missouri,yes
1747,Mayo Clinic - Phoenix,Texas,yes
1748,Massachusetts General Hospital,Oklahoma,yes
1749,Cleveland Clinic Fairview Hospital,Florida,yes
1750,Stanford Health Care-Stanford Hospital,Minnesota,no
1751,Cleveland Clinic Fairview Hospital,Ohio,no
1752,Cedars-Sinai Medical Center,Georgia,no
1753,UCLA Medical Center,Ohio,no
1754,Stanford Health Care-Stanford Hospital,Wisconsin,yes
1755,UCLA Medical Center,Louisiana,no
1756,Brigham And Women's Hospital,Massachusetts,no
1757,UCSF Medical Center,MontanaNebraska,no
1758,Mayo Clinic,New Hampshire,no
1759,The Mount Sinai Hospital,North Dakota,yes
1760,Mayo Clinic - Phoenix,West Virginia,no
1761,Duke University Hospital,North Dakota,yes
1762,Cleveland Clinic Fairview Hospital,Kansas,yes
1763,University of Wisconsin Hospital,Utah,no
1764,Stanford Health Care-Stanford Hospital,Utah,yes
1765,Cleveland Clinic,Georgia,no
1766,NYU Langone Hospital,Missouri,yes
1767,The Mount Sinai Hospital,Maine,no
1768,New York-Presbyterian Hospital,Alabama,yes
1769,The Mount Sinai Hospital,Alaska,yes
1770,Ronald Reagan UCLA Medical Center,Michigan,no
1771,Duke University Hospital,Arizona,yes
1772,Mayo Clinic,Mississippi,yes
1773,NYU Langone Hospital,South Dakota,no
1774,UCLA Medical Center,MontanaNebraska,no
1775,Duke University Hospital,Missouri,yes
1776,Hospitals of the University of Pennsylvania,Maine,yes
1777,Mayo Clinic - Phoenix,Oklahoma,no
1778,Massachusetts General Hospital,New Hampshire,no
1779,Mayo Clinic - Phoenix,North Dakota,yes
1780,University of Wisconsin Hospital,Mississippi,no
1781,Hospitals of the University of Pennsylvania,Kentucky,no
1782,Cedars-Sinai Medical Center,North Carolina,yes
1783,University of Michigan Hospitals,Florida,yes
1784,Hospitals of the University of Pennsylvania,MontanaNebraska,yes
1785,New York-Presbyterian Hospital,Washington,no
1786,Cedars-Sinai Medical Center,North Dakota,yes
1787,Stanford Health Care-Stanford Hospital,Ohio,no
1788,UCSF Medical Center,Alaska,no
1789,Ronald Reagan UCLA Medical Center,Hawaii,yes
1790,Massachusetts General Hospital,New York,yes
1791,Massachusetts General Hospital,Alaska,no
1792,Brigham And Women's Hospital,Minnesota,no
1793,Duke University Hospital,Alaska,no
1794,Ronald Reagan UCLA Medical Center,Louisiana,no
1795,University of Wisconsin Hospital,PennsylvaniaRhode Island,yes
1796,Cleveland Clinic,North Carolina,no
1797,Cleveland Clinic Fairview Hospital,Vermont,yes
1798,Mayo Clinic - Phoenix,Wyoming,yes
1799,Cleveland Clinic,Minnesota,no
1800,New York-Presbyterian Hospital,Wyoming,no
1801,UCLA Medical Center,Arizona,yes
1802,Ronald Reagan UCLA Medical Center,Mississippi,yes
1803,Cleveland Clinic Fairview Hospital,Minnesota,no
1804,Cleveland Clinic,Maryland,yes
1805,Duke University Hospital,Connecticut,no
1806,Mayo Clinic - Phoenix,West Virginia,no
1807,Massachusetts General Hospital,Maine,yes
1808,The Johns Hopkins Hospital,Kentucky,no
1809,NYU Langone Hospital,Maine,yes
1810,University of Michigan Hospitals,New Hampshire,no
1811,University of Wisconsin Hospital,Minnesota,no
1812,The Johns Hopkins Hospital,Maryland,yes
1813,Stanford Health Care-Stanford Hospital,Michigan,yes
1814,Cedars-Sinai Medical Center,Delaware,no
1815,Stanford Health Care-Stanford Hospital,Wyoming,yes
1816,Duke University Hospital,New York,yes
1817,UCSF Medical Center,Oregon,no
1818,Mayo Clinic,Tennessee,yes
1819,Cleveland Clinic Fairview Hospital,Oklahoma,no
1820,The Johns Hopkins Hospital,Iowa,yes
1821,Northwestern Memorial Hospital,Tennessee,no
1822,Massachusetts General Hospital,Wyoming,no
1823,Duke University Hospital,Arkansas,yes
1824,The Johns Hopkins Hospital,Missouri,no
1825,The Mount Sinai Hospital,Mississippi,yes
1826,Cleveland Clinic,Missouri,yes
1827,The Johns Hopkins Hospital,Idaho,yes
1828,Brigham And Women's Hospital,Maine,no
1829,NYU Langone Hospital,Arizona,yes
1830,Brigham And Women's Hospital,PennsylvaniaRhode Island,no
1831,Brigham And Women's Hospital,Michigan,yes
1832,The Johns Hopkins Hospital,Mississippi,yes
1833,Cedars-Sinai Medical Center,Washington,no
1834,Hospitals of the University of Pennsylvania,Vermont,yes
1835,Duke University Hospital,Ohio,no
1836,Duke University Hospital,New Hampshire,no
1837,Mayo Clinic,New Hampshire,yes
1838,The Johns Hopkins Hospital,Maine,yes
1839,Stanford Health Care-Stanford Hospital,West Virginia,yes
1840,University of Wisconsin Hospital,Alaska,no
1841,The Mount Sinai Hospital,PennsylvaniaRhode Island,yes
1842,Hospitals of the University of Pennsylvania,PennsylvaniaRhode Island,no
1843,UCSF Medical Center,Tennessee,no
1844,Northwestern Memorial Hospital,New Hampshire,no
1845,New York-Presbyterian Hospital,Ohio,no
1846,Brigham And Women's Hospital,MontanaNebraska,no
1847,UCLA Medical Center,Kentucky,no
1848,NYU Langone Hospital,West Virginia,yes
1849,Mayo Clinic,Mississippi,yes
1850,Hospitals of the University of Pennsylvania,South Dakota,yes
1851,UCLA Medical Center,Idaho,no
1852,The Johns Hopkins Hospital,Idaho,yes
1853,Hospitals of the University of Pennsylvania,MontanaNebraska,no
1854,The Mount Sinai Hospital,Massachusetts,yes
1855,Brigham And Women's Hospital,Washington,no
1856,Brigham And Women's Hospital,Washington,no
1857,University of Michigan Hospitals,Iowa,no
1858,Cleveland Clinic Fairview Hospital,Wyoming,yes
1859,The Mount Sinai Hospital,Minnesota,no
1860,NYU Langone Hospital,Ohio,yes
1861,Mayo Clinic - Phoenix,Maryland,yes
1862,Hospitals of the University of Pennsylvania,Georgia,no
1863,Cedars-Sinai Medical Center,Alabama,no
1864,Brigham And Women's Hospital,Georgia,yes
1865,Northwestern Memorial Hospital,Nevada,no
1866,Cedars-Sinai Medical Center,Texas,no
1867,Ronald Reagan UCLA Medical Center,Wisconsin,no
1868,The Johns Hopkins Hospital,Georgia,yes
1869,University of Michigan Hospitals,Oregon,no
1870,NYU Langone Hospital,Arizona,yes
1871,Stanford Health Care-Stanford Hospital,Vermont,no
1872,Cleveland Clinic,PennsylvaniaRhode Island,yes
1873,Cleveland Clinic Fairview Hospital,Tennessee,yes
1874,The Johns Hopkins Hospital,Maryland,no
1875,Northwestern Memorial Hospital,Maryland,yes
1876,Mayo Clinic - Phoenix,Iowa,no
1877,Mayo Clinic - Phoenix,Wisconsin,no
1878,University of Michigan Hospitals,Maine,no
1879,NYU Langone Hospital,Utah,yes
1880,Northwestern Memorial Hospital,Maine,no
1881,Brigham And Women's Hospital,Missouri,yes
1882,Stanford Health Care-Stanford Hospital,Louisiana,yes
1883,Mayo Clinic,Washington,no
1884,Northwestern Memorial Hospital,North Dakota,yes
1885,Hospitals of the University of Pennsylvania,Virginia,no
1886,Massachusetts General Hospital,Oklahoma,yes
1887,UCLA Medical Center,Michigan,yes
1888,Cleveland Clinic Fairview Hospital,Texas,yes
1889,Brigham And Women's Hospital,Massachusetts,no
1890,Mayo Clinic - Phoenix,Kansas,no
1891,Northwestern Memorial Hospital,New York,no
1892,Cleveland Clinic Fairview Hospital,Wisconsin,no
1893,Hospitals of the University of Pennsylvania,Wyoming,yes
1894,Mayo Clinic,Ohio,no
1895,Northwestern Memorial Hospital,Maine,no
1896,Cleveland Clinic Fairview Hospital,Wyoming,no
1897,Cleveland Clinic Fairview Hospital,Louisiana,yes
1898,Massachusetts General Hospital,Arizona,yes
1899,The Mount Sinai Hospital,Idaho,no
1900,Mayo Clinic,Florida,yes
1901,University of Wisconsin Hospital,Connecticut,no
1902,Stanford Health Care-Stanford Hospital,Oregon,yes
1903,Cedars-Sinai Medical Center,Maine,yes
1904,Cleveland Clinic Fairview Hospital,Colorado,yes
1905,University of Michigan Hospitals,Mississippi,yes
1906,Massachusetts General Hospital,PennsylvaniaRhode Island,yes
1907,Brigham And Women's Hospital,Washington,yes
1908,Brigham And Women's Hospital,Washington,no
1909,Ronald Reagan UCLA Medical Center,North Carolina,yes
1910,Mayo Clinic,Connecticut,yes
1911,Cedars-Sinai Medical Center,MontanaNebraska,yes
1912,The Johns Hopkins Hospital,Michigan,yes
1913,Ronald Reagan UCLA Medical Center,New York,no
1914,Cleveland Clinic,Minnesota,no
1915,University of Wisconsin Hospital,Maryland,no
1916,Brigham And Women's Hospital,Alabama,no
1917,The Johns Hopkins Hospital,South Carolina,yes
1918,Massachusetts General Hospital,Delaware,no
1919,NYU Langone Hospital,Utah,no
1920,Northwestern Memorial Hospital,Maryland,no
1921,Duke University Hospital,Vermont,yes
1922,Northwestern Memorial Hospital,New Hampshire,no
1923,Hospitals of the University of Pennsylvania,IllinoisIndiana,no
1924,University of Michigan Hospitals,West Virginia,yes
1925,UCLA Medical Center,Hawaii,yes
1926,The Mount Sinai Hospital,South Carolina,no
1927,Mayo Clinic,Missouri,yes
1928,Northwestern Memorial Hospital,Oregon,yes
1929,Cedars-Sinai Medical Center,Wyoming,yes
1930,University of Wisconsin Hospital,Hawaii,yes
1931,Hospitals of the University of Pennsylvania,Alaska,yes
1932,NYU Langone Hospital,North Dakota,yes
1933,The Mount Sinai Hospital,Virginia,no
1934,The Mount Sinai Hospital,Connecticut,no
1935,UCSF Medical Center,New Hampshire,no
1936,Stanford Health Care-Stanford Hospital,Alaska,yes
1937,Stanford Health Care-Stanford Hospital,Alabama,yes
1938,University of Michigan Hospitals,Vermont,yes
1939,Cleveland Clinic,IllinoisIndiana,no
1940,UCLA Medical Center,North Carolina,no
1941,The Johns Hopkins Hospital,Tennessee,no
1942,The Johns Hopkins Hospital,IllinoisIndiana,no
1943,Northwestern Memorial Hospital,New Jersey,no
1944,University of Wisconsin Hospital,New Jersey,yes
1945,Northwestern Memorial Hospital,MontanaNebraska,yes
1946,Cleveland Clinic Fairview Hospital,Vermont,no
1947,Hospitals of the University of Pennsylvania,South Carolina,no
1948,UCSF Medical Center,Alaska,no
1949,Duke University Hospital,Arkansas,no
1950,New York-Presbyterian Hospital,Mississippi,yes
1951,The Johns Hopkins Hospital,Wyoming,no
1952,Northwestern Memorial Hospital,Michigan,no
1953,The Johns Hopkins Hospital,Washington,no
1954,NYU Langone Hospital,New Jersey,yes
1955,University of Michigan Hospitals,Colorado,no
1956,Cedars-Sinai Medical Center,PennsylvaniaRhode Island,no
1957,Massachusetts General Hospital,California,yes
1958,University of Michigan Hospitals,Maryland,yes
1959,Northwestern Memorial Hospital,Idaho,yes
1960,Massachusetts General Hospital,North Dakota,no
1961,NYU Langone Hospital,Missouri,yes
1962,UCLA Medical Center,Kentucky,no
1963,UCSF Medical Center,Utah,yes
